,user_id,compliment_cool,compliment_cute,compliment_funny,compliment_hot,compliment_list,compliment_more,compliment_note,compliment_photos,compliment_plain,compliment_profile,compliment_writer,cool,fans,funny,review_count,useful,yelping_since,now_date,acceptance,activation,frequency,subscribe,registeration,W1,W2,Wi,Wj
1407,R-c5M0iJkMxxTxIqTQQZ8w,3,0,3,2,0,1,23,0,15,1,9,261,24,526,1256,1030,2009/5/23 21:42,2021/3/31 0:00,0.8200636942675159,105.9699340605188,0.03137039075399009,920.5,11.852418434861967,0.09239576551561691,0.05273368095253342,0.12648785224267597,0.01864304553445213
1408,G9Vb6yQ047TC3O_-GG4WZA,4532,1340,4532,6852,124,217,1136,860,4263,230,949,22587,1580,15953,1540,24542,2005/10/5 21:46,2021/3/31 0:00,15.936363636363636,99.46520675683941,0.3968643987191275,32331.0,15.482800973458057,0.21373002113898043,0.16661729771643471,0.2542274460876695,0.12612367627896928
1409,0kSXMbNFo7mdwTPj4iQv9A,1453,148,1453,1113,46,246,841,82,2861,136,895,11124,319,13179,1020,12280,2008/11/25 8:46,2021/3/31 0:00,12.03921568627451,82.63144453990598,0.2535057267036602,18451.0,12.343969123127234,0.14016694269162422,0.10165130321489375,0.17327409130384067,0.06854657280931842
1410,TEtzbpgA2BFBrC0y0sCbfw,4992,889,4992,5234,152,314,1602,428,3637,334,1086,15270,701,19245,1133,13315,2006/2/15 18:29,2021/3/31 0:00,11.75198587819947,74.93861364125377,0.49466861802216183,24265.5,15.11904137196745,0.19149821942282413,0.1407140704264465,0.2351511605400116,0.09706445146537906
1411,R-i4F_rOYAMipGlvlP7A-Q,138,10,138,109,2,15,68,9,95,9,58,1572,96,2082,1050,2399,2005/10/9 0:03,2021/3/31 0:00,2.2847619047619045,67.85432437423493,0.10754997521889972,3074.5,15.474326945014829,0.1295242583282193,0.0749988476028845,0.17639234518281174,0.028132805999803886
1412,AJcwRgdkHtu3kOrEKlXq8A,111,3,111,106,1,16,55,133,113,7,147,2128,331,903,1365,4457,2010/12/12 17:37,2021/3/31 0:00,3.265201465201465,132.55277709208056,0.10723824786324786,3909.5,10.2977850026618,0.09760703301076483,0.06492060079288349,0.12570331706733182,0.03682594202890745
1413,tGgTIueZy1JNTzQD9rkZLQ,689,75,689,925,5,39,161,107,590,32,276,3634,172,3174,1190,4540,2007/12/27 20:52,2021/3/31 0:00,3.8151260504201683,89.76368873435534,0.31617906238984844,5760.0,13.257030952924177,0.13376721331605623,0.08676324194015629,0.17417036185447843,0.04636229872833993
1414,Lr-B-r-KF80yFy-2u336bw,3502,78,3502,2146,59,125,1049,765,4369,244,744,14795,498,12110,1965,17073,2008/12/29 6:14,2021/3/31 0:00,8.68854961832061,160.3928285099104,0.3770749010869071,22238.0,12.251171191725607,0.16097923166420822,0.12107782703621402,0.19527770948944526,0.08678216980976995
1415,rt3PC7WCgCKsoufmQJELfw,1384,118,1384,1034,69,83,543,283,1692,58,408,5086,357,2111,1046,6757,2005/7/6 4:31,2021/3/31 0:00,6.459847036328872,66.48060053587685,0.5056614590798337,7155.5,15.733913225340329,0.17423840775495228,0.11594773492755818,0.22434333652825159,0.0658457080447046
1416,TGdnpYdQgPnKAd7JoC37pQ,1439,200,1439,1719,21,80,943,107,1392,66,176,6545,121,6961,1225,6677,2007/4/13 5:35,2021/3/31 0:00,5.450612244897959,87.71841927378846,0.37566268641926376,10152.0,13.965139934595788,0.14855243578407631,0.09878337840684727,0.1913324352152775,0.05600585235852182
1417,ILz8ApVEgTqbv5LnC6PyuA,49,8,49,24,3,16,44,3,31,2,20,743,27,389,1279,1131,2005/12/5 1:31,2021/3/31 0:00,0.8842845973416732,83.49598328548295,0.1100309323906319,1145.0,15.31810213704464,0.12661404623549188,0.0717521366294133,0.17377133835945138,0.024596828187119266
1418,_fqINvA1SYEbqC_RR-egLQ,126,1,126,63,0,14,32,8,80,1,38,980,58,468,1193,2009,2008/6/27 16:24,2021/3/31 0:00,1.6839899413243924,93.5208489084594,0.1414521261209141,1757.5,12.756513803331051,0.10937220829827361,0.0651393755042751,0.1473932074077979,0.027120121528040147
1419,WSvMUpT3z8iy49FfMv80tA,94,2,94,34,2,11,44,5,110,7,36,895,49,699,1102,1679,2006/5/26 18:14,2021/3/31 0:00,1.5235934664246824,74.2323245337554,0.13412771157959058,1661.0,14.845284812533272,0.12434700852175119,0.07158834727895957,0.16969645110297607,0.02624086407088644
1420,o5STsEtfvD1Ig0J7Z-1uxA,2155,37,2155,613,32,187,1041,530,6585,80,848,28511,1375,17378,2227,34573,2009/6/15 22:35,2021/3/31 0:00,15.524472384373597,188.89934967282053,0.17726380154607144,40918.5,11.789347098638679,0.17844489167616243,0.14922620405085466,0.20356131765624236,0.12411305481449943
1421,KFZISl5mOUJ6bu3qCUrO-g,997,42,997,461,33,35,349,282,678,56,258,4503,108,4339,1041,5505,2008/2/6 22:51,2021/3/31 0:00,5.2881844380403455,79.1963039319107,0.29190771589879416,7227.5,13.144552817704767,0.13119925920141415,0.08538957476718993,0.170575844222718,0.04601515565588488
1422,2oNfIz8SOcUIclduAKXlwA,1230,8,1230,494,3,62,476,502,1091,92,379,22968,382,14022,1550,27762,2011/6/6 14:33,2021/3/31 0:00,17.910967741935483,157.9010673513892,0.08597417840375587,32567.0,9.816273100616018,0.13262301254786563,0.10915356285179843,0.15279727821927416,0.08898171497032181
1423,y3IH1jtMxGkSvZYnCnh5Yg,187,25,187,143,2,27,78,45,139,14,134,2394,184,1675,1133,3733,2009/7/6 18:54,2021/3/31 0:00,3.294792586054722,96.57123188173283,0.1257369905152525,3993.0,11.732272416153318,0.10465810357646292,0.06586301955195387,0.13800509096616462,0.032517737390535734
1424,YbZg36FoMgkKcTEPae5siA,502,19,502,423,5,31,178,24,460,30,156,3780,116,2030,1883,4469,2006/8/26 4:28,2021/3/31 0:00,2.3733404142326076,129.0170252301478,0.2266757466679638,5197.5,14.594973001749182,0.14154207804899407,0.08885764316132608,0.18682789203403705,0.04357413319653541
1425,1m4Hmm7IbgGjVupM7CQSMw,173,48,173,180,8,10,37,12,80,11,40,1779,132,1187,1161,2321,2006/1/22 0:23,2021/3/31 0:00,1.9991386735572783,76.44789454529658,0.14601853603177606,2709.5,15.186814586660581,0.1311146765179026,0.0772198851798363,0.17744073645664854,0.030895908607540983
1426,8qtsJtmefjJZIFM6_Ksd7A,81,15,81,59,7,6,44,39,61,14,54,1289,128,760,1095,2168,2006/4/8 18:59,2021/3/31 0:00,1.9799086757990867,73.11397936880586,0.10931942138961347,2172.5,14.976616092478515,0.12546774865238558,0.072826431133187,0.17071634077376668,0.027579821973433373
1427,864nL0po2ldN8TPgbSiwOQ,388,1,388,184,1,36,212,22,301,12,179,5041,191,3697,1663,7071,2010/1/24 21:00,2021/3/31 0:00,4.251954299458809,148.76124292055715,0.10905180593332911,8000.0,11.178986995208762,0.1098259116807391,0.07364500735010976,0.14092595777299824,0.04254679598538822
1428,rAAT39HF4khu-OdxBSr0jg,1162,57,1162,764,10,39,310,155,1155,78,247,3604,141,2876,1106,4188,2008/11/9 0:02,2021/3/31 0:00,3.786618444846293,89.2743920424776,0.48172103487064116,5404.5,12.388771009202221,0.13807900203575,0.09267633119338432,0.17710581124265165,0.053651829562890725
1429,VK-ds3dGSSBoavkFde3e2Q,119,5,119,86,13,14,41,0,76,3,33,1320,75,632,1405,2109,2007/1/16 23:38,2021/3/31 0:00,1.5010676156583629,98.93478667752355,0.1253385865550357,2068.0,14.201273861130124,0.12208140625473236,0.07190947291748055,0.16520742912391895,0.028785389976484974
1430,hVSsN5EGe2-h2uW1v_VUdA,360,1,360,212,0,60,199,188,519,8,131,2647,110,1335,1281,4239,2009/1/4 19:46,2021/3/31 0:00,3.309133489461358,104.71503568290196,0.2479017151198151,4165.5,12.233200243364514,0.11890861295158632,0.07626176458082026,0.15556648979135673,0.039605839464342416
1431,V4uH52BfO596yG7OAn5w-A,128,0,128,60,8,10,69,15,111,6,35,643,68,779,1005,1550,2007/8/9 13:17,2021/3/31 0:00,1.5422885572139304,73.67389653928103,0.1917900403768506,1520.0,13.641195147919994,0.11815372194988549,0.06986719774116072,0.1596591202857113,0.028363679633334114
1432,gvyYZgFdBbcT3xGjWOvZag,681,28,681,390,70,107,181,89,389,89,437,4105,180,2804,1181,5488,2007/5/17 1:47,2021/3/31 0:00,4.6469093988145636,85.132539139652,0.25344841493909814,6288.5,13.87248650087459,0.1352367341989509,0.08663877215335726,0.17700999675951237,0.044867728370047086
1433,jXXY61CrSzXQmDeUG7aA6Q,139,18,139,91,11,13,48,16,94,8,37,1650,77,690,1052,2272,2006/12/5 3:54,2021/3/31 0:00,2.159695817490494,73.47130766491311,0.1331309627059844,2344.5,14.31851471594798,0.12106888361616863,0.07084731068321692,0.1642375635963818,0.027680549884138563
1434,YJmXfJ0sI0QSDAe-Ea8FEg,64,1,64,31,6,11,25,8,90,2,56,1489,78,2186,1060,2708,2008/1/9 4:59,2021/3/31 0:00,2.5547169811320756,80.16183120363611,0.05608647971173429,3230.5,13.223250817552666,0.10728991360519807,0.06272559956508882,0.14559581340382735,0.024421399938592953
1435,Z0yHptbS93271s_h6LJOMw,1355,75,1355,757,26,84,301,197,669,64,391,9479,317,8914,1377,11238,2008/5/23 3:38,2021/3/31 0:00,8.161220043572985,107.12789520192196,0.17798926799635517,14974.0,12.85379496539661,0.1353058889328721,0.09402321737686815,0.1707913647056931,0.0585400349180434
1436,3fCb2So6bBV_EK8RUQ6cug,757,9,757,449,4,62,600,358,382,25,240,3278,161,2317,1040,5167,2010/7/9 16:18,2021/3/31 0:00,4.968269230769231,96.96933597260883,0.3385058539304962,5461.5,10.725039926990645,0.11494468832512895,0.07833229470764957,0.14641566806606446,0.046863247755872285
1437,fdwVdy6TuY1kjYeEPMZKVw,249,20,249,148,11,37,104,47,226,22,50,1614,105,744,1494,2612,2006/7/12 16:12,2021/3/31 0:00,1.748326639892905,101.51637342858339,0.2340040241448692,2537.5,14.716837782340862,0.13657951614223218,0.08311255881655526,0.1825378901254778,0.03715638177602865
1438,2XcsiGtAWHKiJK6th9hHug,99,3,99,22,1,13,78,75,149,6,54,926,68,925,1127,2396,2008/10/3 20:16,2021/3/31 0:00,2.1259982253771073,90.24834715374271,0.1410407346362138,2157.5,12.487763328009734,0.1074067963376184,0.06452398518225307,0.14426737769677625,0.027665123148103658
1439,fSvOdnryI9FPJ2ylcsE2ig,275,80,275,647,1,12,63,28,77,9,33,1284,99,1075,1203,1860,2006/4/3 18:07,2021/3/31 0:00,1.546134663341646,80.25133831526823,0.355534486845224,2159.0,14.990404213248155,0.14481394362097386,0.08900033319310317,0.1927894430202962,0.041027171959930615
1440,PipGc4TdxurGizJ6CKmU7Q,211,5,211,55,8,24,267,76,1104,13,158,4487,614,2805,1037,7621,2007/3/19 23:29,2021/3/31 0:00,7.349083895853424,73.90490907152015,0.14296251592570242,7763.5,14.031544223895354,0.1370219147358983,0.09098884944065305,0.17659056285182126,0.05142248145517319
1441,3RPORizfUAhI9HS-Nd7RJA,679,18,679,393,5,49,165,156,653,42,229,8344,236,6488,1015,9922,2011/5/10 20:10,2021/3/31 0:00,9.775369458128079,102.63354295195049,0.12393956532277611,12495.0,9.889554338732983,0.10316519536649926,0.07460384342065762,0.12771586199027404,0.050054954505047815
1442,YwaKGmRNnSa3R3N4Hf9jLw,508,5,508,153,4,21,204,134,378,13,190,2964,97,1989,1060,3910,2008/10/15 21:51,2021/3/31 0:00,3.688679245283019,85.10823823265004,0.23897100304637256,4480.0,12.45472849646361,0.11783834051954657,0.07473771749902226,0.15488624428591835,0.03769173951248848
1443,bVthsfeUU3Bd5AeJLqKT-w,364,37,364,270,8,26,107,136,201,20,288,10104,516,6583,1483,12413,2010/8/26 7:48,2021/3/31 0:00,8.3701955495617,139.97706525741825,0.06257731958762887,14808.0,10.594592744695415,0.11385379661364393,0.08351196413317272,0.13993496501841485,0.05743276940574603
1444,VD8Ox-akHloK3-QV3FxY-g,174,16,174,142,17,17,88,4,232,16,26,1462,64,1343,1053,2346,2006/9/11 23:44,2021/3/31 0:00,2.2279202279202277,72.37626003374727,0.17588817705299942,2607.5,14.548969503384287,0.12636958513542745,0.07471248757548615,0.17077220948931138,0.030311874062437773
1445,PsF-A4zQ2n7o1SF6oUNjcw,202,10,202,141,7,10,124,52,152,5,26,4339,53,2478,1486,4992,2006/9/11 19:13,2021/3/31 0:00,3.3593539703903095,102.1342009947929,0.07883817427385892,5931.0,14.549484751692145,0.12652047506743874,0.0762587521330495,0.16972372011112155,0.03305753490191682
1446,53NQU3w_AASJLBY7dkMdfg,76,5,76,59,0,4,55,8,37,2,38,889,63,654,1033,1371,2009/11/17 4:15,2021/3/31 0:00,1.3272023233301065,90.87652762968074,0.12354152367879204,1488.5,11.36707164042893,0.0945736709524106,0.056412778140669716,0.12737544454838584,0.02361251442428419
1447,IzJ36jX6V6ky5BtoN-Agng,2061,95,2061,1413,20,97,677,616,2594,134,482,12202,428,14290,1767,14235,2008/6/29 23:59,2021/3/31 0:00,8.056027164685908,138.58635468315995,0.2516757924718246,20577.5,12.750173016959465,0.1496736387956624,0.10888080059514023,0.18473822670479967,0.07381879825625258
1448,7dwh3pL2tbSeSvL0qLzUrw,103,3,103,32,3,10,52,3,87,8,56,1996,87,2275,1503,4314,2008/9/23 3:02,2021/3/31 0:00,2.870259481037924,120.07566190496298,0.05358182877111241,4336.0,12.517107764849039,0.1077939295398246,0.06588674454777564,0.14381592469892637,0.029866486212782994
1449,dArzYnlZh0gBLjA6YkJeoQ,202,6,202,121,0,16,68,60,160,11,66,3123,164,2155,1583,4512,2010/1/14 14:28,2021/3/31 0:00,2.8502842703727103,141.249607260473,0.09315628192032686,4977.0,11.207110806905469,0.10368362815300365,0.0668707844922374,0.1353267901861795,0.03522932802024362
1450,6bfcLLL35DpsxAxxk5ZNAQ,64,8,64,40,9,11,28,15,57,7,14,1128,61,555,1345,1783,2006/4/15 4:14,2021/3/31 0:00,1.3256505576208177,89.91162324511757,0.0914598961338719,1763.5,14.959133774431516,0.12431825751115134,0.07135445529819845,0.16984402674984322,0.025830642806202134
1451,H2WhI7u2Zc-ozPnKBvhWwQ,156,9,156,48,9,26,115,14,156,13,87,2628,70,2258,1101,5120,2006/8/7 0:39,2021/3/31 0:00,4.650317892824705,75.16678238635943,0.07885268838696782,5038.0,14.647427561031257,0.12479277601266808,0.07454906995918988,0.1679805175427395,0.031363321867512575
1452,Oi1qbcz2m2SnwUeztGYcnQ,1215,8,1215,443,11,65,501,291,2126,67,594,17681,666,11279,1340,23350,2010/3/19 16:40,2021/3/31 0:00,17.425373134328357,121.4688221709007,0.12494742878990633,26488.0,11.031637386873527,0.14090515464568065,0.11193740340629565,0.16580551527114087,0.08703957123170049
1453,zF10BKjK4Lz9U_8Yqw28ww,34,2,34,25,0,19,43,13,38,5,32,492,41,600,1031,1400,2009/6/22 0:19,2021/3/31 0:00,1.3579049466537343,87.57532686227559,0.09831460674157304,1266.5,11.772722260247926,0.09535397890756339,0.05571705449303683,0.12942446905370317,0.021648075072338305
1454,53-0CIUo-pd5ysfvHXb2yQ,748,149,748,916,34,80,148,241,830,70,419,5231,308,4316,1224,6733,2008/6/5 7:36,2021/3/31 0:00,5.500816993464053,95.49257567612788,0.26922604422604424,8294.0,12.817750399269906,0.13268886837813437,0.0890564556713054,0.17019401535392348,0.051553526170931535
1455,#NAME?,14,0,14,3,1,6,13,1,3,2,5,286,17,343,1117,749,2007/5/27 12:51,2021/3/31 0:00,0.6705461056401074,80.68567341394247,0.04499274310595065,697.5,13.843845539584759,0.10721664259232823,0.05927584479470553,0.14842476574964802,0.018069386578909025
1456,Zl1fJNTzNULZiqBRShxUYA,1799,86,1799,1094,164,194,973,105,2890,244,622,8578,231,7978,2296,10063,2008/2/3 21:14,2021/3/31 0:00,4.3828397212543555,174.56158970188466,0.37454449829069464,13425.0,13.152950794737242,0.1561073598601967,0.1092457039798168,0.19638840588892992,0.06896731150825754
1457,6VytXlGLnQnXXCrhvT0AJw,1629,120,1629,1078,39,81,726,147,1964,58,389,8256,231,4004,1575,10750,2007/4/9 22:43,2021/3/31 0:00,6.825396825396825,112.70821380120402,0.34159061277705344,11620.5,13.974136816487945,0.15386754535521,0.1047895082665675,0.19605363810490578,0.06260600211327387
1458,q9Tyln685OEpIWFUdTxoYg,275,21,275,185,2,33,93,19,119,9,102,2443,111,1833,1171,3280,2008/11/30 21:04,2021/3/31 0:00,2.8010247651579845,94.98026677786524,0.1499470619375331,3833.5,12.328876720663168,0.1098895201539402,0.06802245837768388,0.1458770487454908,0.03203670892370999
1459,Wd4FRRD30avk-Mj6C_O2ow,1840,97,1840,1184,102,281,492,369,1853,268,929,22720,408,20340,1011,24681,2011/4/4 7:42,2021/3/31 0:00,24.412462908011868,101.20587016077735,0.13662331527435378,34074.5,9.989539128450833,0.13942338636578963,0.11656788107752007,0.15907001003941937,0.09692381734216413
1460,WlWgl1aWl-8wGZYUncV-2A,64,14,64,85,2,5,28,5,67,1,9,627,34,630,1095,1265,2008/6/11 21:38,2021/3/31 0:00,1.1552511415525115,85.54873025554124,0.13639968279143536,1278.0,12.79972241235075,0.10688950675963262,0.06244600605739648,0.14509155861326117,0.024245647575829817
1461,ZIOCmdFaMIF56FR-nWr_2A,1884,25,1884,882,92,211,583,553,2209,101,1510,35429,1089,25584,3158,44802,2011/1/7 15:20,2021/3/31 0:00,14.186827105763141,308.7946427907461,0.09388082975003544,53452.0,10.226861358278196,0.17746250981830278,0.15548608556440255,0.19635390825120588,0.13659801665074844
1462,jVjuv-C8oMuD6n-MhgsMHg,72,0,72,38,0,5,46,57,113,3,18,1047,72,737,1104,1849,2008/4/29 3:09,2021/3/31 0:00,1.6748188405797102,85.45183631140408,0.11670795485824388,1852.5,12.919558521560575,0.10798438431348464,0.06353588920012414,0.1461907400139739,0.02533124871952221
1463,l3S1srqK1CvjB_S4r-ZBeg,3431,79,3431,3057,28,244,1510,3966,1963,149,678,21829,937,13696,1294,22539,2006/12/20 21:32,2021/3/31 0:00,17.41808346213292,90.64522126689528,0.3192339487462111,29500.5,14.275435394326566,0.1864260843654217,0.14328121643575525,0.22351270430157602,0.10619789360557999
1464,a4seSZMF9QxPBGAJ9MjaPw,129,10,129,84,1,29,95,53,147,11,104,2345,243,2218,1420,5223,2008/8/12 20:29,2021/3/31 0:00,3.678169014084507,112.42976932923133,0.0809319435928878,5014.5,12.630106852232108,0.11351528773186549,0.07158276347087085,0.1495591202296752,0.03554078197208313
1465,wwh1D-yDvJDrcdM_9-FhYg,776,42,776,367,38,104,577,106,2252,56,489,3621,209,3808,1043,4781,2009/6/15 22:46,2021/3/31 0:00,4.583892617449664,88.46985685841985,0.45724815724815726,6209.5,11.789326184500723,0.1331711409212544,0.09103988404886973,0.16938598868148522,0.05482727842130995
1466,7gNtYzygF7dB8e7k1mWdjA,828,12,828,550,8,28,286,310,467,28,439,10003,213,5876,1222,10753,2011/4/16 23:21,2021/3/31 0:00,8.799509001636661,122.75362360360124,0.1420847101231601,13422.5,9.954899612137805,0.10710904189249486,0.07775749906840448,0.13233894891339276,0.05252944073140303
1467,p4UcEYTLJyh96o1R8wrJaQ,502,13,502,312,21,59,231,167,609,54,323,4988,198,4381,1387,6805,2010/7/6 18:51,2021/3/31 0:00,4.906272530641672,129.22806627825963,0.17268455545937925,8186.0,10.732962582705909,0.10897615199684903,0.074383728898533,0.13871082584847613,0.04465088866405103
1468,awmRirDC7WWig6R07XZ_oA,729,231,729,979,43,83,332,55,404,51,94,3641,214,3150,1276,4614,2005/12/23 19:48,2021/3/31 0:00,3.615987460815047,83.58041130344725,0.32704953967558087,5809.5,15.266735112936345,0.15213237494686524,0.0966806488266137,0.19979689336029596,0.04901861856830226
1469,qhw0RjIGgStx7s4mjqkWFQ,1014,17,1014,665,29,49,356,54,1466,29,293,4261,194,3060,1006,5532,2008/1/29 19:19,2021/3/31 0:00,5.499005964214712,76.40394897448334,0.3879249980549288,6523.5,13.16685869647882,0.1395249589959289,0.09266480704724146,0.17980454650899488,0.052387541455055114
1470,eTvp_hYnsrI5-ow_sQ31_g,2637,14,2637,1176,25,112,1595,9,6486,28,578,5699,143,3129,1023,8767,2010/7/13 15:42,2021/3/31 0:00,8.56989247311828,95.48114731320065,0.8693947144075022,8869.0,10.714156970111796,0.16238590286251428,0.1206426344577671,0.19826755102304128,0.08476381661091643
1471,fbpjEkaALuGJo_dCYWPYRQ,499,7,499,283,69,33,311,6,1698,14,208,3733,187,2510,1618,7030,2008/11/14 19:29,2021/3/31 0:00,4.34487021013597,130.77005749096713,0.2732615083251714,6730.0,12.372862955357823,0.1299605831869808,0.0868337347289482,0.16703114999919783,0.04976533588159002
1472,IDhcaHM7KG4EDmWf9b3c0A,211,6,211,124,6,21,79,11,193,6,45,1480,73,954,1064,2216,2007/6/11 0:17,2021/3/31 0:00,2.082706766917293,77.07792739939589,0.19634408602150538,2361.5,13.804211346870483,0.12175242221825507,0.07290210770121713,0.16374245707051388,0.03091401941372315
1473,6rb0JzTRvGMUFi3-v0c6Hw,61,2,61,30,1,18,51,9,74,8,99,1730,163,1148,1750,3854,2010/11/17 22:44,2021/3/31 0:00,2.2022857142857144,168.82688581408812,0.06149732620320856,3447.5,10.365647577762568,0.09588750638067345,0.06219465315546045,0.12484883272478577,0.03323490764875187
1474,mgytZAasaiBf-END4aZD9w,1112,137,1112,1489,25,248,503,950,507,119,839,28930,1070,22629,1665,32778,2009/3/17 0:37,2021/3/31 0:00,19.686486486486487,138.30902974156945,0.08348648872973902,42703.5,12.038259563464901,0.1680269662570142,0.13959031559296997,0.19247109571934048,0.11514926233422418
1475,33OzyvMjDhGTUJubr4CWIA,2117,184,2117,2248,21,192,781,1287,1851,274,969,10213,433,7825,1625,11923,2008/5/27 5:43,2021/3/31 0:00,7.33723076923077,126.53195250652989,0.4018891225259504,15197.0,12.842605901589476,0.1562162027476584,0.11233986787668236,0.19393124594587316,0.0746275102660297
1476,XbX53DUWFAzzc0BqS9BdyQ,70,3,70,43,1,12,60,21,99,5,45,1030,105,826,1324,2906,2010/3/14 17:53,2021/3/31 0:00,2.194864048338369,119.87120711228685,0.09008819823603528,2433.5,11.045187846984561,0.09560140748056714,0.05911941516014231,0.12696010860790463,0.02776226125650345
1477,dgFZ18vo2cYPrQuIO700lA,283,10,283,114,14,11,66,203,265,5,178,4170,109,2762,1267,5646,2009/8/27 23:04,2021/3/31 0:00,4.456195737963694,109.32376530126109,0.11384957862935284,6343.5,11.589428853905241,0.10617904753466681,0.06830023740374667,0.1387384757342953,0.03574255401441568
1478,sCiWf7Kai0t-x25CAz2DEQ,261,11,261,157,6,49,46,34,112,19,150,1809,78,1554,1071,2423,2008/7/24 5:10,2021/3/31 0:00,2.2623716153127917,84.43792955101098,0.19115105426892498,2932.0,12.683873298349685,0.11302301994042425,0.06901396681483417,0.15085170789990007,0.031187099243429776
1479,DHRupjFv4GyD0tEdj-QNjQ,1200,71,1200,763,44,57,506,53,1181,63,329,4721,125,4410,1515,5842,2009/2/28 20:15,2021/3/31 0:00,3.8561056105610563,125.38730075555335,0.3651238896680692,7549.0,12.082563312799453,0.1327229753577913,0.08978662239281357,0.16962983122800745,0.05288199164082607
1480,TOj5yZZEwS3J3fLgo3V3yQ,326,24,326,281,17,35,133,55,308,19,122,2281,131,2376,1117,3399,2009/4/21 19:22,2021/3/31 0:00,3.042972247090421,93.54877089889075,0.20431976166832175,4093.5,11.940295839987831,0.1111817117158415,0.07048415117431776,0.14616401970778306,0.03550365985917187
1481,B0QGBVCUm54vs_waVzcScA,377,45,377,292,33,23,102,11,178,22,59,3977,99,3073,1082,4163,2005/7/10 20:27,2021/3/31 0:00,3.8475046210720887,68.82450708957268,0.13546776063497726,5656.0,15.721144193474789,0.13769877161884106,0.08246541866149013,0.1851754451459988,0.034990946798251814
1482,WJFOHu6YHrJWocfW1qk4pg,49,1,49,34,1,1,27,20,56,1,16,1129,83,877,1002,2158,2010/5/7 3:05,2021/3/31 0:00,2.153692614770459,91.9347679135728,0.061239193083573486,2123.5,10.89903224579816,0.08741323413334691,0.05221290066256783,0.11767021585888417,0.02195731521234128
1483,#NAME?,100,1,100,45,2,4,47,38,36,2,42,1850,60,517,1326,3104,2010/9/25 0:49,2021/3/31 0:00,2.340874811463047,126.12650828249889,0.07622006945713763,2765.5,10.513253859609096,0.09040594564439196,0.05619765530748542,0.11981025617700383,0.02679481082554358
1484,63hpZgj7peTKizDs4zeKZA,58,1,58,29,1,10,29,28,53,9,32,1897,100,909,1240,3003,2007/5/23 3:38,2021/3/31 0:00,2.421774193548387,89.49289631103258,0.05302117404028232,2954.5,13.855848353486959,0.11406229663940456,0.06669101405529326,0.15478096693775822,0.02597415130812206
1485,n5NatlzIpc17OOvAFqujHA,823,15,823,254,17,55,1262,174,2276,22,216,4837,439,3885,1211,7761,2011/12/10 0:11,2021/3/31 0:00,6.408753096614368,130.13202237836416,0.36018928593095917,8461.0,9.305933911324056,0.11643091403720734,0.08656598348287807,0.14210219175632433,0.0608967357530362
1486,7KVpIdVSWCzI5F7TGxQawA,87,11,87,45,0,8,44,11,63,6,41,1276,117,860,1534,3307,2008/11/25 22:09,2021/3/31 0:00,2.155801825293351,124.28658375684014,0.07404005144221937,2780.0,12.342442391056355,0.10697946526138252,0.06520734696320418,0.1428853570000088,0.02930317710991901
1487,AkBtT43dYcttxQ3qOzPBAg,528,83,528,393,23,26,229,50,570,24,118,2237,114,1484,1034,3066,2007/2/20 18:21,2021/3/31 0:00,2.965183752417795,73.30187180079197,0.3789597760424341,3450.5,14.106051791010723,0.14051296836988839,0.08873272433569906,0.18502158352480946,0.04422640166062987
1488,hHgNg6u9P_Ym5wLXmnoBcw,144,13,144,108,2,22,86,71,91,5,101,6037,313,2784,1293,8162,2010/10/28 22:39,2021/3/31 0:00,6.312451662799691,124.08336056515192,0.04634045810516399,8648.0,10.420414099931554,0.09931630912757547,0.06815894965477239,0.12609831052710344,0.041378623024579925
1489,p4dved0OUoh-lKaXSTdCXA,112,2,112,53,4,16,66,76,75,10,65,3242,144,2255,1071,4522,2011/7/24 22:22,2021/3/31 0:00,4.222222222222222,110.5952002776939,0.05898792294640184,5081.5,9.683964560042588,0.08440718954989068,0.055054383715576485,0.1096379551582675,0.02982501273687861
1490,P1FObQIDR0ErchMIKc05Xg,36,1,36,13,1,5,11,0,27,2,22,405,29,291,1002,1052,2009/9/3 2:32,2021/3/31 0:00,1.0499001996007984,86.58378031678104,0.08810068649885583,888.5,11.572606281846527,0.09181840576143774,0.05302614580609156,0.12516283735142986,0.019683162676099705
1491,YAG90mceVFQLdvl4wndvQg,88,5,88,43,2,29,23,5,25,4,43,584,50,598,1179,1367,2008/11/20 23:56,2021/3/31 0:00,1.159457167090755,95.4197839452791,0.13927030207924676,1299.5,12.35592820746825,0.10481612005483078,0.062111626410674935,0.14152340440776465,0.02540601135189867
1492,Qjrn5UsK2HBZxx40HYA1iQ,56,9,56,33,12,5,29,13,38,7,26,660,98,327,1261,1257,2009/8/25 14:27,2021/3/31 0:00,0.9968279143536876,108.74544943878256,0.1265597147950089,1171.0,11.595887519963496,0.09934936140029398,0.05989378672740233,0.13326401407700045,0.025980726498101594
1493,VhKOvBIOEyEB8Ig3f7adcQ,580,25,580,459,11,23,158,214,420,18,320,5818,168,3215,1005,7695,2010/6/5 0:53,2021/3/31 0:00,7.656716417910448,92.88453154523938,0.1678622668579627,8448.0,10.819885542626816,0.10730760288820333,0.07323431998774022,0.13659603809747733,0.04394769021574933
